,sofifa_id,short_name,long_name,age,dob
12284,203558,R. Pietrzak,Rafał Pietrzak,26,1992-01-30
12285,204438,C. Diop,Clément Diop Degoud,24,1993-10-12
12286,206032,Pol,Pol Freixanet Viejo,26,1991-08-22
12287,207651,Dolly Menga,Dolly Doningos Menga,25,1993-05-02
12288,208989,F. Ladapo,Freddie Ladapo,25,1993-02-01
12289,209831,M. Koné,Mory Koné,24,1994-04-21
12290,211622,M. Cichocki,Mateusz Cichocki,26,1992-01-31
12291,213413,L. Vigouroux,Lawrence Vigouroux,24,1993-11-19
12292,214104,H. Gómez,Harold Andrés Gómez Muñoz,26,1992-04-21
12293,214550,Y. Asprilla,Yuber Alberto Asprilla Viera,25,1992-11-12
12294,215052,L. Kruspzky,Lucas Kruspzky,26,1992-04-06
12295,216052,F. Coniglio,Fernando Coniglio,26,1991-11-24
12296,216503,C. Laprevotte,Charles Elie Laprevotte,25,1992-10-04
12297,221244,J. Ramos,Jorge Luis Ramos Sánchez,25,1992-10-02
12298,221351,D. Poggenberg,Dan-Patrick Poggenberg,26,1992-03-28
12299,221504,A. Kovar,Aaron Kovar,24,1993-08-14
12300,221603,R. Mukiibi,Ronald Brian Ddungu Mukiibi,26,1991-09-16
12301,221632,S. Kind Mikalsen,Simen Kind Mikalsen,25,1993-05-04
12302,221716,T. Peay,Taylor Peay,26,1991-09-05
12303,223298,Li Yuanyi,李源一,24,1993-08-28
12304,225153,J. Santander,John Santander,24,1994-05-15
12305,225330,I. Sayan,İlker Sayan,25,1993-05-04
12306,227705,A. Empereur,Alan Empereur,24,1994-03-10
12307,227754,Kim Seon Woo,김선우 金善于,25,1993-04-19
12308,227876,L. Campana,Lucas Campana,25,1993-03-03
12309,227926,T. Worra,Travis Worra,25,1993-04-09
12310,231486,A. Jafar,Abdulwahab Jafar,24,1993-09-15
12311,232175,D. Kozica,Dzenis Kozica,25,1993-04-28
12312,233158,Y. Misao,三竿 雄斗,27,1991-04-16
12313,234298,N. Alho,Nikolai Alho,25,1993-03-12
12314,235151,T. Ogihara,扇原 貴宏,26,1991-10-05
12315,236342,N. Mileusnić,Nikola Mileusnić,24,1993-07-17
12316,237144,B. Fernández,Brayan Alexis Fernández Garcés,26,1992-01-25
12317,238563,D. Wiebe,Danilo Wiebe,24,1994-03-22
12318,239170,V. Hammershøj-Mistrati,Vito Hammershøj-Mistrati,26,1992-06-15
12319,240007,M. Trianni,Mattia Trianni,25,1993-01-16
12320,240092,F. Cernuto,Francesco Cernuto,26,1992-01-25
12321,241050,A. Meyer,Alexander Meyer,27,1991-04-13
12322,241131,L. Justiniano,Leonel Justiniano,25,1992-07-02
12323,242166,A. Layouni,Amor Layouni,25,1992-10-03
12324,242176,J. Buitrago,Julián Buitrago,25,1993-01-07
12325,242535,S. Jovanović,Saša Jovanović,24,1993-08-30
12326,242572,K. Belmar,Kharlton Belmar,25,1992-12-01
12327,242580,K. Kushibiki,节引 一紀,25,1993-02-12
12328,242692,K. Nakamura,中村 慶太,25,1993-06-30
12329,243364,D. Watari,渡 大生,25,1993-06-25
12330,243660,A. Kubalas,Alihan Kubalas,26,1991-10-26
12331,243742,J. Matuwila,José-Junior  Matuwila,26,1991-09-20
12332,243760,M. Martínez,Maximiliano Ramón Martínez,26,1992-01-09
12333,243841,S. Pittman,Scott Pittman,25,1992-07-09
12334,244116,H. Abou Demba,Harouna Abou Demba,26,1991-12-31
12335,244118,D. Bertrand,Dorian Bertrand,25,1993-05-21
12336,244713,V. Elissalt,Victor Elissalt,26,1991-11-23
12337,182003,E. Dahlin,Erik Dahlin,29,1989-04-28
12338,186884,B. Kantarovski,Ben Kantarovski,26,1992-01-20
12339,189408,L. Rath,Lukas Rath,26,1992-01-18
12340,196972,L. Sætra,Lars Sætra,26,1991-07-24
12341,198692,D. Parrett,Dean Parrett,26,1991-11-16
12342,201527,R. Laursen,Ryan Johnson Laursen,26,1992-04-14
12343,203316,A. Smith,Adam Smith,25,1992-11-23
12344,203328,S. Hoskins,Sam Hoskins,25,1993-02-04
12345,204154,J. Schwadorf,Jules Schwadorf,25,1992-10-19
12346,204371,H. Ben Moussa,Hilal Ben Moussa,26,1992-05-22
12347,204426,J. Melling,Jacob  Melling,23,1995-04-04
12348,204762,T. Schilk,Tobias Schilk,26,1992-03-24
12349,204787,C. McHugh,Carl McHugh,25,1993-02-05
12350,205053,R. McCabe,Rhys McCabe,25,1992-07-24
12351,205161,H. Bunn,Harry Bunn,25,1992-11-21
12352,205463,M. Thiede,Marco Thiede,26,1992-05-20
12353,205747,M. Sourzac,Martin Sourzac,26,1992-03-25
12354,213339,B. Garmston,Bradley Garmston,24,1994-01-18
12355,215252,P. Heredia,Pablo Heredia,28,1990-06-11
12356,220491,E. Gyasi,Emmanuel Gyasi,24,1994-01-11
12357,221831,Shin Chang Moo,신창무 申昶武,25,1992-09-17
12358,224769,T. Doyle,Thomas Doyle,26,1992-06-30
12359,225198,A. Al Habib,Ahmad Al Habib,25,1993-01-02
12360,226571,Thallyson,Thallyson Augusto Tavares Dias,26,1991-12-01
12361,226855,D. Franco,Daniel Alejandro Franco,26,1991-07-15
12362,227418,J. Manns,Jesper Manns,22,1995-08-05
12363,229817,R. Swete,Rene Swete,28,1990-06-01
12364,230143,K. Dermaku,Kastriot Dermaku,26,1992-01-15
12365,234516,J. Soto,Jaime Soto Kaempfer,26,1992-04-20
12366,235721,K. Horić,Kenan Horić,27,1990-09-13
12367,238203,J. Pirinen,Juha Pirinen,26,1991-10-22
12368,239943,C. González,Claudio Ernesto González Muñóz,26,1992-03-21
12369,243645,C. Rawlinson,Connell Rawlinson,26,1991-09-22
12370,243739,L. Schlüter,Lasse  Schlüter,26,1992-04-27
12371,244175,H. Amin,Hassan Amin,26,1991-10-12
12372,244820,S. Gölles,Stefan Gölles,26,1991-10-04
12373,183549,E. Parish,Elliot Parish,28,1990-05-20
12374,185291,K. Debaty,Kevin Debaty,29,1989-06-12
12375,186147,G. Woods,Gary Woods,28,1990-01-01
12376,187797,S. Brisley,Shaun Brisley,28,1990-05-06
12377,189109,A. Cisak,Alex Cisak,29,1989-05-19
12378,189115,M. Facchinetti,Mickaël Facchinetti,27,1991-02-15
12379,189900,L. O'Neill,Luke O'Neill,26,1991-08-20
12380,193013,J. Shea,James Shea,27,1991-06-16
12381,193524,G. Ingrosso,Gianmarco Ingrosso,29,1989-01-28
12382,193546,S. Saunders,Steven Saunders,27,1991-02-23
12383,195396,L. Tankulic,Luka Tankulic,27,1991-06-21
12384,197930,J. Parker,Josh  Parker,27,1990-12-01
12385,198153,J. Taylor,Jake Taylor,26,1991-12-01
12386,199039,C. Freitag,Christoph Freitag,28,1990-01-21
12387,199442,M. Grgic,Mario Grgic,26,1991-09-10
12388,199535,M. Novak,Michael Novak,27,1990-12-30
12389,199747,J. Lauridsen,Jesper Alkærsig Lauridsen,27,1991-03-27
12390,200286,K. Mellor,Kelvin Mellor,27,1991-01-25
12391,200578,Lee Jae Myung,이재명 李在明,26,1991-07-25
12392,200844,J. Keohane,Jimmy Keohane,27,1991-01-22
12393,201277,M. Nielsen,Mathias Nielsen,27,1991-03-02
12394,202103,Li Jianbin,李建滨,29,1989-04-19
12395,204041,Bonilla,Javier Bonilla Sevillano,27,1990-10-25
12396,204528,W. Jordán,Wilmar Jordán Gil,27,1990-10-17
12397,204915,K. Guthrie,Kurtis Guthrie,25,1993-04-21
12398,206208,F. Brügmann,Florian Brügmann,27,1991-01-23
12399,207558,M. Broberg,Martin Broberg,27,1990-09-24
12400,208300,G. Somi,Gabriel Somi,26,1991-08-24
12401,209572,A. Al Owayshir,Abdullah Hussain Al Oaisher,27,1991-05-13
12402,209834,K. Appiah-Kubi,Kwabena Appiah-Kubi,26,1992-05-19
12403,211707,P. McGinn,Paul McGinn,27,1990-10-22
12404,212910,A. Gnanduillet,Armand Gnanduillet,26,1992-02-13
12405,213589,J. Muñoz,Joaquín Muñoz,27,1990-12-28
12406,217193,J. Corrales,Jorge Luis Corrales Cordero,27,1991-05-20
12407,217225,J. Lalpekhlua,Jeje Lalpekhlua,27,1991-01-07
12408,221569,Y. Mena,Yorleys Mena Palacios,26,1991-07-20
12409,221789,Gwon Wan Gyu,권완규 权完圭,26,1991-11-20
12410,222973,M. Diakota,Mickaël Diakota,27,1990-10-06
12411,224462,Tan Tiancheng,谭天澄,27,1991-05-15
12412,224686,Tao Yuan,陶源,25,1993-01-18
12413,224805,A. Salzano,Aniello Salzano,26,1991-07-20
12414,225731,A. Diop,Amidou Diop,26,1992-02-25
12415,226650,Kim Won Gun,김원균 金源军,26,1992-05-01
12416,229079,J. McNerney,Joe McNerney,28,1990-01-24
12417,234717,S. Pérez,Sebastián Andrés Perez Kirby,27,1990-09-02
12418,234915,B. Alston,Blair Alston,26,1992-03-23
12419,235948,G. Martin,Gary Martin,27,1990-10-10
12420,237350,K. Larson,Karl Larson,26,1991-09-16
12421,238947,J. Gerlach,Justin Gerlach,28,1990-02-02
12422,240347,A. Gnahoua,Arthur Gnahoua,26,1992-04-05
12423,240733,G. Pinto,Giovanni Pinto,26,1991-09-19
12424,241605,F. Grahl,Francisco Grahl,26,1991-09-14
12425,241680,F. Björkén,Fritiof Björkén,27,1991-01-03
12426,242221,A. Al Nemer,Ali Al Nemer,26,1991-08-25
12427,242995,J. Mora,Joseph Martín Mora Cortéz,25,1993-01-15
12428,243017,D. Kelly,Dane Kelly,27,1991-02-09
12429,243523,S. Suganuma,菅沼 駿哉,28,1990-05-17
12430,243948,A. Andrianarimanana,Andriamirado Andrianarimanana,27,1991-04-21
12431,244120,S. Rénot,Sébastien Rénot,28,1989-11-11
12432,244514,P. Lima,Pablo Lima,27,1990-08-19
12433,245009,J. Barboza,Jonathan Barboza,27,1990-11-02
12434,245077,M. Chinellato,Matteo Chinellato,26,1991-09-02
12435,245098,L. Osaki,大崎 玲央,26,1991-07-08
12436,245783,Paulo Vítor,Paulo Vítor Fagundes dos Anjos,29,1988-11-21
12437,2335,A. Wilbraham,Aaron Wilbraham,38,1979-10-21
12438,11811,P. Green,Paul  Green,35,1983-04-10
12439,19541,G. Morris,Glenn Morris,34,1983-12-20
12440,27480,T. Zwarthoed,Theo Zwarthoed,35,1982-11-19
12441,51921,A. Chambers,Adam Craig Chambers,37,1980-11-20
12442,53778,M. Richards,Marc Richards,35,1982-07-08
12443,53818,M. Bloomfield,Matt Bloomfield,34,1984-02-08
12444,54008,S. Bywater,Stephen Bywater,37,1981-06-07
12445,101317,M. Ratajczak,Michael Ratajczak,36,1982-04-16
12446,104737,B. Roche,Barry Roche,36,1982-04-06
12447,111503,C. Ben Saada,Chaouki Ben Saada,34,1984-07-01
12448,120243,P. Gori,Pier Graziano Gori,38,1980-05-10
12449,134792,D. Bowditch,Dean Peter Bowditch,32,1986-06-15
12450,137166,P. Jones,Paul Jones,32,1986-06-28
12451,138249,Z. Diamond,Zander Diamond,33,1985-03-12
12452,142979,J. Quiroga,Juan Leandro Quiroga,36,1982-04-20
12453,144024,D. Zibung,David Zibung,34,1984-01-10
12454,147007,Jaime Gavilán,Jaime Gavilán Martínez,33,1985-05-12
12455,148673,T. Høgli,Tom Høgli,34,1984-02-24
12456,150995,B. Rotenberg,Boris Rotenberg,32,1986-05-19
12457,152480,M. Moström,Mattias Moström,35,1983-02-25
12458,152523,S. Flinders,Scott Flinders,32,1986-06-12
12459,154729,C. Stefańczyk,Cezary Stefańczyk,34,1984-02-21
12460,155351,Choi Jae Soo,최재수 崔在洙,35,1983-05-02
12461,155877,C. Samson,Craig Samson,34,1984-04-01
12462,155977,G. MacKenzie,Gary MacKenzie,32,1985-10-15
12463,156480,Y. Nakazawa,中澤 佑二,40,1978-02-25
12464,157590,J. Mauersberger,Jan Mauersberger,33,1985-06-17
12465,158667,T. Bröker,Thomas Bröker,33,1985-01-22
12466,158973,L. Corti,Leonardo Corti,37,1981-01-29
12467,160295,E. Galekovic,Eugene Galeković,37,1981-06-12
12468,162211,M. Mikkelsen,Martin Mikkelsen,32,1986-04-29
12469,163135,M. Tørnes,Michael Tørnes,32,1986-01-08
12470,164458,S. Aborah,Stanley Junior Opoku Aborah,31,1987-06-23
12471,164618,J. Hernandez,Jason Hernández,34,1983-08-26
12472,165316,M. Timlin,Michael Timlin,33,1985-03-19
12473,165447,E. Børufsen,Espen  Fjone Børufsen,30,1988-03-04
12474,165738,J. Kennedy,Jason Kennedy,31,1986-09-11
12475,165880,Yang Sang Min,양상민 梁相珉,34,1984-04-24
12476,166113,D. Buchanan,David Buchanan,32,1986-05-06
12477,166736,M. Andersen,Magnus Andersen,32,1986-05-28
12478,166848,N. Danns,Neil Danns,35,1982-11-23
12479,167497,D. Avdić,Denni Robin Avdić,29,1988-09-05
12480,169489,J. Byrom,Joel Byrom,31,1986-09-14
12481,169602,A. Eckersley,Adam Eckersley,32,1985-09-07
12482,169714,Fábio Ferreira,Fábio Miguel Lourenço Ferreira,29,1989-05-03
12483,169907,S. Miller,Shaun Miller,30,1987-09-25
12484,169919,P. Anderson,Paul Anderson,29,1988-07-23
12485,169933,S. Laird,Scott Laird,30,1988-05-15
12486,170072,T. Robinson,Theo Robinson,29,1989-01-22
12487,170877,K. Letheren,Kyle Letheren,30,1987-12-26
12488,171923,S. Foley,Sam Foley,31,1986-10-17
12489,171982,C. Andrew,Calvin Andrew,31,1986-12-19
12490,171984,K. Lejeune,Kévin Lejeune,33,1985-01-22
12491,172178,B. Corr,Barry Corr,33,1985-04-02
12492,172232,J. Toivio,Joona Toivio,30,1988-03-10
12493,172398,E. Jónsson,Eggert Gunnthor Jonsson,29,1988-08-18
12494,172560,K. Povlsen,Kasper Povlsen,28,1989-09-26
12495,173734,J. Wilson,James Wilson,29,1989-02-26
12496,173836,L. Alessandra,Lewis Alessandra,29,1989-02-08
12497,174206,G. Moss,Glen Moss,35,1983-01-19
12498,174665,A. Kokoszka,Adam Kokoszka,31,1986-10-06
12499,175956,T. Jacobsen,Thomas Jacobsen,34,1983-09-16
12500,176246,M. Bottani,Alessio Bottani,27,1991-05-24
12501,176373,Bae Ki Jong,배기종 裴文钟,35,1983-05-26
12502,176442,R. Milsom,Robert Milsom,31,1987-01-02
12503,176839,E. Nouri,Emin Nouri,32,1985-07-22
12504,177397,N. Malić,Nedeljko Malić,30,1988-05-15
12505,177473,D. Loft,Doug Loft,31,1986-12-25
12506,177618,J. Wright,Josh Wright,28,1989-11-06
12507,177692,M. Jones,Mike Jones,30,1987-08-15
12508,177799,S. Glarner,Stefan Glarner,30,1987-11-21
12509,178485,B. Olejnik,Robert Olejnik,31,1986-11-26
12510,179616,L. John-Lewis,Lenell John-Lewis,29,1989-05-17
12511,179869,G. Sawyer,Gary Sawyer,32,1985-07-05
12512,180352,R. Finn,Ronan Finn,30,1987-12-21
12513,180810,J. Mareš,Jakub Mareš,31,1987-01-26
12514,181010,L. Broxham,Leigh Broxham,30,1988-01-13
12515,181021,D. Djulbic,Dino Đulbić,35,1983-02-16
12516,181307,P. Haglund,Philip Haglund,31,1987-03-22
12517,181962,Lang Zheng,郎征,31,1986-07-22
12518,182047,Wu Yan,吴龑,29,1989-01-07
12519,182112,V. Lia,Vince Lia,33,1985-03-18
12520,182387,Zhang Xiaofei,张笑非,35,1982-07-11
12521,182470,Yu Ziqian,于子千,33,1985-06-03
12522,183244,A. Redmayne,Andrew Redmayne,29,1989-01-13
12523,183466,K. Sheppard,Karl Sheppard,27,1991-02-14
12524,183530,J. Smith,Jimmy Dean Smith,31,1987-01-07
12525,184013,M. Bartley,Marvin Bartley,31,1986-07-04
12526,184352,J. Bailey,James Bailey,29,1988-09-18
12527,184467,N. Delfouneso,Nathan Delfouneso,27,1991-02-02
12528,184714,M. Green,Matt Green,31,1987-01-02
12529,186126,R. Flynn,Ryan Flynn,29,1988-09-04
12530,186229,Zhang Chiming,张池明,29,1989-01-07
12531,186549,E. Benavidez,Exequiel Emanuel Benavídez,29,1989-03-05
12532,186637,M. Gomes,Mike Gomes,29,1988-09-19
12533,186849,J. O'Brien,Jim O'Brien,30,1987-09-28
12534,187959,M. Peškovič,Michal Peškovič,36,1982-02-08
12535,188261,T. Salamon,Thomas Salamon,29,1989-01-18
12536,188360,T. Kruse,Tim Kruse,35,1983-01-10
12537,189282,A. Leitch-Smith,Ajay Leitch-Smith,28,1990-03-06
12538,189909,S. Slocombe,Sam Slocombe,30,1988-06-05
12539,190031,D. Massey,Dane Massey,30,1988-04-17
12540,190481,M. Solheim,Mats Solheim,30,1987-12-03
12541,190690,B. Babiarz,Bartłomiej Babiarz,29,1989-02-03
12542,191675,Park Jong Jin,박종진 朴钟振,31,1987-06-24
12543,191827,Yoo Hyun,유현 刘贤,33,1984-08-01
12544,191848,W. Abdullah,Waleed Abdullah Ali,32,1986-04-19
12545,191859,Wang Lin,王林,30,1987-09-19
12546,191996,F. Al Yamani,Fahad Mohammed Hamad Al Yamani,28,1989-11-23
12547,192008,Zhang Chi,张驰,30,1987-07-08
12548,192466,M. Marrone,Michael Marrone,31,1987-01-27
12549,192651,O. Malik,Osama Malik,27,1990-09-30
12550,192899,S. Zenjov,Sergei Zenjov,29,1989-04-20
12551,193155,L. Musculus,Lucas Musculus,27,1991-01-16
12552,193431,H. Lingani,Hassan Lingani,30,1987-12-30
12553,193522,F. Lepore,Franco Lepore,32,1985-08-16
12554,193613,J. Hanson,James Hanson,30,1987-11-09
12555,193851,D. Blacha,David Blacha,27,1990-10-22
12556,193932,R. Lambe,Reggie Lambe,27,1991-02-04
12557,193975,A. Marino,Antonio Marino,29,1988-08-09
12558,194725,J. Lindner,Jaroslaw Lindner,30,1988-06-28
12559,197883,P. Cowan-Hall,Paris Cowan-Hall,27,1990-10-05
12560,198057,E. Frear,Elliott Frear,27,1990-10-11
12561,198142,O. Ayık,Onur Ayık,28,1990-01-28
12562,198229,F. Doré,Férébory Doré,29,1989-01-21
12563,199088,Wang Gang,王刚,29,1989-02-17
12564,199165,Yang Jun A,양준아 梁准我,29,1989-06-13
12565,199181,Y. Tokunaga,徳永 悠平,34,1983-09-25
12566,199184,R. Maeda,前田 遼一,36,1981-10-09
12567,199307,A. Höller,Alois Höller,29,1989-03-15
12568,199421,C. Maboulou,Christopher Maboulou,28,1990-03-19
12569,199431,T. Regan,Taylor Regan,29,1988-11-16
12570,199440,M. Gollner,Manfred Gollner,27,1990-12-22
12571,199881,M. Königs,Marco Königs,28,1990-01-25
12572,200253,J. Lindberg,Jonas Lindberg,29,1989-03-24
12573,200312,T. Barnett,Tyrone Barnett,32,1985-10-28
12574,200663,O. Tounkara,Oumare Tounkara,28,1990-05-25
12575,201534,N. Jüllich,Nicolas Jüllich,28,1990-03-27
12576,202292,Kim Soo Beom,김수범 金秀范,27,1990-10-02
12577,203823,T. Bertels,Thomas Bertels,31,1986-11-05
12578,203842,M. Fitzgerald,Michael James Fitzgerald,29,1988-09-17
12579,204333,N. Dams,Niklas Dams,28,1990-05-28
12580,204714,Yu Ji Hoon,유지훈 Ji Hoon Yu,30,1988-06-09
12581,205091,N. Gotfredsen,Nicholas Gotfredsen,29,1989-02-05
12582,205461,M. Wegner,Max Wegner,29,1989-03-24
12583,207620,C. Jennings,Connor Jennings,27,1991-01-29
12584,207789,Chen Zhizhao,陈志钊,30,1988-03-14
12585,207903,P. Mráz,Patrik Mráz,31,1987-02-01
12586,207968,B. Gaul,Bryan Gaul,28,1989-08-10
12587,208350,S. Larsen,Simon Andreas Larsen,30,1988-06-01
12588,208386,M. Satli,Mourad Satli,28,1990-01-29
12589,208590,M. Armellino,Marco Armellino,28,1989-08-21
12590,208684,C. Dobnik,Christian Dobnik,31,1986-07-10
12591,208927,H. Sulaimani,Hussein Omar Abdul Ghani Sulaimani,41,1977-01-21
12592,209425,A. Hsissane,Abdel Malik Hsissane,27,1991-01-28
12593,209607,G. Fabiano,Gianni Fabiano,33,1984-07-09
12594,210341,D. Iapichino,Dennis Iapichino,27,1990-07-27
12595,210806,W. Suwayyid,Wesam Saleh Suwayyid,30,1987-08-31
12596,210854,F. Fallatah,Fawaz Mohammed Fallatah,29,1989-03-08
12597,211141,N. Al Subhi,Nawaf Humaidan Al Subhi,28,1990-03-12
12598,211608,M. Rigione,Michele Rigione,27,1991-03-07
12599,211839,S. Eismann,Sören Eismann,30,1988-06-28
12600,211846,S. Amro,Sari Amro,28,1989-11-15
12601,211917,S. Braun,Sandrino Braun,29,1988-07-04
12602,212065,Jeong Dong Ho,정동호 丁东浩,28,1990-03-07
12603,212319,Park Hee Seong,박의성 朴熙胜,28,1990-04-07
12604,212756,Lee Hoo Gwon,이후권 李胡权,27,1990-10-30
12605,213014,F. Adu Kwame,Frank Adu Kwame,33,1985-05-16
12606,213316,Lee Kwang Sun,이광선 李光善,28,1989-09-06
12607,213926,A. Kanibolotskyi,Anton Kanibolotskyi,30,1988-05-16
12608,214072,F. Salinas,Felipe Alejandro Salinas Gatica,36,1982-05-12
12609,214181,Y. Filigrana,Yílmar Alexis Filigrana Possu,27,1990-11-08
12610,214325,J. Gómez,Jossimar Andrés Gómez Pereira,30,1987-08-13
12611,215234,I. Quílez,Ismael Quílez,28,1989-11-16
12612,215408,A. Chapman,Aaron Chapman,28,1990-05-29
12613,215971,A. Al Khaibari,Ali Nasser Al Khaibari,28,1989-07-09
12614,216182,M. Leitgeb,Mario Leitgeb,30,1988-06-30
12615,217190,A. Flores,Andrés Alexander Flores Mejía,27,1990-08-31
12616,217650,J. Fujimoto,藤本 淳吾,34,1984-03-24
12617,218846,E. Ávila,Edwin Ernesto Ávila Peñaranda,31,1986-09-24
12618,220435,N. Rebolledo,Nelson Rebolledo,32,1985-11-14
12619,221206,D. Björnquist,Daniel Björnquist,29,1989-01-08
12620,221443,S. Mensiro,Samuel Mensiro,29,1989-03-19
12621,223396,D. MacKinnon,Darian MacKinnon,32,1985-10-09
12622,223407,M. Al Furayj,Muslim Al Furayj,30,1988-04-08
12623,223444,I. Coulibaly,Ibrahima Coulibaly,28,1989-07-30
12624,223557,M. Madri,Mouaad Madri,28,1990-04-09
12625,224002,N. Mousa,Naif Mousa,31,1986-11-21
12626,224055,Li Yunqiu,李运秋,27,1990-10-03
12627,224544,Zhao Honglue,赵宏略,28,1989-12-04
12628,224874,A. Pellegrino,Amahl Pellegrino,28,1990-06-18
12629,225548,A. Dagriri,Abdulrahman Dagriri,28,1990-05-03
12630,226191,Wu Qing,吴庆,36,1981-07-04
12631,227143,D. Gómez,Denis Leonardo Gómez Lozano,26,1991-10-07
12632,227371,W. Mosquera,Wílder Mosquera Romaña,33,1985-01-21
12633,227554,Y. Tanaka,田中 裕介,32,1986-04-14
12634,228249,H. Al Juhayyim,Hamad Al Juhayyim,30,1987-10-11
12635,228625,A. Kanno,Abdullah Kanno,28,1990-01-27
12636,228692,H. Jafry,Hassan Essa Jafry,26,1991-07-27
12637,229343,Wanderson,Wanderson Carvalho Oliveira,29,1989-03-31
12638,229507,T. Mahrer,Thorsten Mahrer,28,1990-01-22
12639,229666,U. Korun,Uroš Korun,31,1987-05-25
12640,230171,Carlos Travisso,Carlos Adilson Travisso Rocha,34,1984-02-29
12641,230214,Luis Paezinho,Luis Benjamin Paes Soares,34,1984-02-29
12642,230270,Fabiem Jardim,Fabiem Kel Jardim Ramos,34,1984-02-29
12643,230438,Josi Mouraldo,Josimar Milton Moura Chissano,26,1992-02-29
12644,230499,Maicon Sampinho,Maicon Jackson Sampaio Coimbra,26,1992-02-29
12645,231672,L. Sierra,Luis Sierra,30,1988-06-26
12646,231993,Chi Wenyi,池文一,30,1988-02-18
12647,232453,N. Ishikawa,石川 直樹,32,1985-09-13
12648,232465,S. Tomita,富田 晋伍,32,1986-06-20
12649,232467,H. Mita,三田 啓貴,27,1990-09-14
12650,232706,M. Fujita,藤田 優人,32,1986-05-08
12651,232793,T. Kanai,金井 贡史,28,1990-02-05
12652,232949,D. Córdoba,Luis Danílson Córdoba Rodríguez,31,1986-09-06
12653,233033,M. Minetti,Marcos Minetti,29,1989-04-17
12654,233143,L. Sapetti,Leandro Sapetti,29,1989-01-30
12655,234000,Sander Asevedo,Sander Luan Asevedo Cirino,34,1984-02-29
12656,235597,M. Al Anazi,Mazyad Fraih Al Anazi,28,1989-07-06
12657,235608,S. Al Mutairi,Sultan Al Mutairi,28,1989-09-13
12658,236171,Felipe Soldivia,Felipe Melvin Soldivia Costa,30,1988-02-29
12659,236274,C. Palacios,Cristian Palacios,27,1990-09-02
12660,237041,M. Barreiro,Maximiliano Barreiro,33,1985-03-16
12661,237361,I. Sirelius,Ian Sirelius,30,1987-10-28
12662,237443,T. Okubo,大久保 択生,28,1989-09-18
12663,237581,D. Orgill,Dever Orgill,28,1990-03-08
12664,237756,S. Kamata,镰田 翔雅,29,1989-06-15
12665,237762,Y. Kawai,河井 陽介,28,1989-08-04
12666,237770,Y. Hasegawa,長谷川 悠,30,1987-07-05
12667,237787,N. Sakemoto,酒本 宪幸,33,1984-09-08
12668,238902,S. Al Khaibari,Sami Al Khaibari,28,1989-09-18
12669,238925,D. Ernst,Dominik Ernst,27,1990-08-08
12670,239159,A. Riel,André Riel,28,1989-10-21
12671,239724,S. Puttkammer,Steffen Puttkammer,29,1988-09-30
12672,241537,André Luis Neitzke,André Luis Neitzke,31,1986-11-24
12673,242099,J. Pérez,Jhonatan Pérez,29,1989-04-06
12674,243105,N. Ependi,尼扎木丁·阿凡提,27,1991-04-21
12675,243748,K. Weidlich,Kevin-Okyere Weidlich,28,1989-10-04
12676,244029,A. Abruscia,Alessandro Abruscia,27,1990-07-12
12677,244162,Z. Udovičić,Žarko Udovičić,30,1987-08-31
12678,244213,Jorge Félix,Jorge Félix Muñoz García,26,1991-08-22
12679,244431,R. Mišlov,Roko Mišlov,30,1988-05-26
12680,244821,M. Ramírez,Mario Ramírez,28,1990-04-08
12681,244909,Uxío,Uxío Da Pena Gutiérrez,27,1990-08-03
12682,244947,L. Pons,Luciano Pons,28,1990-04-18
12683,244995,L. Trejo,Lucas Trejo,30,1987-12-29
12684,238460,R. Brewster,Rhian Brewster,18,2000-04-01
12685,241889,A. McDonald,Anthony McDonald,17,2001-03-17
12686,240941,L. Pintor,Lenny Pintor,17,2000-08-05
12687,244288,A. Idah,Adam Idah,17,2001-02-11
12688,238071,D. Sterling,Dujon Sterling,18,1999-10-24
12689,242238,O. Solet,Oumar Solet,18,2000-02-07
12690,243396,C. Tee,Conor Tee,17,2000-07-15
12691,243478,E. Loiodice,Enzo Loiodice,17,2000-11-27
12692,245037,Eric García,Eric García Martret,17,2001-01-09
12693,237286,A. Connolly,Aaron Anthony Connolly,18,2000-01-28
12694,240060,M. Aarons,Maximillian James Aarons,18,2000-01-04
12695,240787,H. Traorè,Hamed Junior Traorè,18,2000-02-16
12696,242183,D. Otto,David Otto,19,1999-03-03
12697,242965,F. Hornby,Fraser Hornby,18,1999-09-13
12698,244884,M. Pellegrini,Matías Pellegrini,18,2000-03-11
12699,231863,Y. Dhanda,Yan Dhanda,19,1998-12-14
12700,234671,J. Odgaard,Jens Odgaard,19,1999-03-31
12701,235842,A. Pinamonti,Andrea Pinamonti,19,1999-05-19
12702,236600,J. Tanganga,Japhet Tanganga,19,1999-03-31
12703,237248,G. Berterame,Germán Berterame,19,1998-11-13
12704,238075,M. Taylor-Crossdale,Martell  Taylor-Crossdale,18,1999-12-26
12705,238196,A. Sigurðsson,Arnór Sigurðsson,19,1999-05-15
12706,238581,R. Vargas,Ruben Vargas,19,1998-08-05
12707,242578,B. Badiashile,Benoît Badiashile Mukinayi,17,2001-03-26
12708,244591,J. Bogle,Jayden Bogle,17,2000-07-27
12709,244695,A. Ndiaye,Amadou Dia Ndiaye,18,2000-01-02
12710,245211,J. Teze,Jordan Teze,18,1999-09-30
